A¥O ELECCION;CORPORACION;DEPARTAMENTO;CODIGO_DEPARTAMENTO;MUNICIPIO;CODIGO_MUNICIPIO;CODIGO_ZONA;CODIGO_PUESTO;PUESTO;PARTIDO;CANDIDATO;MESA;VOTACION
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO COLOMBIA RENACIENTE;GERMAN MAURICIO ESCOBAR LATORRE;6;1
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO COLOMBIA RENACIENTE;GASPAR ALFONSO PRIETO GONZALEZ;27;1
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;JUAN DE JESUS PULIDO GARZON;5;1
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;JUAN DE JESUS PULIDO GARZON;18;1
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;JUAN DE JESUS PULIDO GARZON;25;1
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;JUAN DE JESUS PULIDO GARZON;30;1
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;JUAN DE JESUS PULIDO GARZON;33;1
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;JUAN DE JESUS PULIDO GARZON;34;1
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;JUAN DE JESUS PULIDO GARZON;36;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;YENNY MAYERLI BURGOS MENDEZ;3;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARIA ANGELICA GALEANO ROMERO;3;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;SANDRA MARIA VASQUEZ CASTIBLANCO;4;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;SANDRA MARIA VASQUEZ CASTIBLANCO;6;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;YENNY MAYERLI BURGOS MENDEZ;7;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;7;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;9;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;11;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;12;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;YENNY MAYERLI BURGOS MENDEZ;14;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARIA ANGELICA GALEANO ROMERO;17;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;18;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;YENNY MAYERLI BURGOS MENDEZ;21;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;22;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARIA ANGELICA GALEANO ROMERO;22;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;YENNY MAYERLI BURGOS MENDEZ;23;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;24;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;SANDRA MARIA VASQUEZ CASTIBLANCO;24;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;25;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARIA ANGELICA GALEANO ROMERO;26;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;YENNY MAYERLI BURGOS MENDEZ;27;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;27;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;31;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;SANDRA MARIA VASQUEZ CASTIBLANCO;31;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;YENNY MAYERLI BURGOS MENDEZ;33;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;SANDRA MARIA VASQUEZ CASTIBLANCO;33;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MARTHA PATRICIA MARTIN RAMIREZ;37;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;SANDRA MARIA VASQUEZ CASTIBLANCO;37;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;BELISARIO SEDANO MARIN;1;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;1;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;BELISARIO SEDANO MARIN;2;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;2;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;2;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;JHONATAN DANIEL TABACO PINEDA;2;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;DIONEL ENRIQUE ARDILA RANGEL;3;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;4;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;5;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;7;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;JHONATAN DANIEL TABACO PINEDA;8;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;DIONEL ENRIQUE ARDILA RANGEL;8;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;9;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;10;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;JOSE CRISTOBAL TORRES GIRALDO;14;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;BELISARIO SEDANO MARIN;15;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;15;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;16;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;19;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;21;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;DIONEL ENRIQUE ARDILA RANGEL;21;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;JOSE CRISTOBAL TORRES GIRALDO;22;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;22;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;22;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;23;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;BELISARIO SEDANO MARIN;24;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;JHONATAN DANIEL TABACO PINEDA;24;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;BELISARIO SEDANO MARIN;25;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;25;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;27;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;DIONEL ENRIQUE ARDILA RANGEL;27;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;28;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;28;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;29;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;JOSE CRISTOBAL TORRES GIRALDO;30;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;32;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;32;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;33;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;33;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;BELISARIO SEDANO MARIN;35;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;35;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;JHONATAN DANIEL TABACO PINEDA;35;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;LAZARO LEAL ROJAS;36;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;37;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;MIGUEL ANTONIO MONROY DAVILA;40;1
2019;CONCEJO;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA;JHONATAN DANIEL TABACO PINEDA;41;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;LUIS ALFONSO AGUDELO IBA¥EZ;3;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;LUIS ALFONSO AGUDELO IBA¥EZ;9;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;LUIS ALFONSO AGUDELO IBA¥EZ;12;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;LUIS ALFONSO AGUDELO IBA¥EZ;20;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;LUIS ALFONSO AGUDELO IBA¥EZ;28;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;LUIS ALFONSO AGUDELO IBA¥EZ;31;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;LUIS ALFONSO AGUDELO IBA¥EZ;37;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;LUIS ALFONSO AGUDELO IBA¥EZ;39;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;2;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;3;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;5;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;10;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;14;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;22;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;24;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;28;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;32;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;36;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;39;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;YORLY LILIANA GARCIA BUSTAMANTE;40;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;INGRID KATHERINE BAUTISTA RAMIREZ;8;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;INGRID KATHERINE BAUTISTA RAMIREZ;24;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;INGRID KATHERINE BAUTISTA RAMIREZ;34;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;INGRID KATHERINE BAUTISTA RAMIREZ;35;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;GUSTAVO ADOLFO OROZCO GOMEZ;2;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;GUSTAVO ADOLFO OROZCO GOMEZ;20;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;GUSTAVO ADOLFO OROZCO GOMEZ;21;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;4;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;6;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;7;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;8;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;12;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;17;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;22;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;24;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;26;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;27;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;30;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;32;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;34;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;38;1
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA HUMANA Y ALTERNATIVA;JAIME GOMEZ CAMACHO;39;1
